date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient,ticker,vwap,rsi,spikes
2020-03-17,16.56,18.83,16.18,18.4,15.7807342647214,85885,0.0,1.0,FISI,16.302174713729894,55.71240731740329,28.851540616246485
2020-03-13,5.37,6.72,5.37,6.62,6.62,188107,0.0,1.0,ASUR,5.873026341513051,57.98579578321422,25.85551330798479
2019-08-08,8.06,8.33,8.0288,8.25,8.25,236899,0.0,1.0,ASUR,6.385769121275338,70.125673822559,36.363636363636374
2018-11-08,11.47,11.47,10.94,11.04,11.04,284801,0.0,1.0,ASUR,6.763110094122029,82.85748109945155,42.45161290322579
2018-03-14,17.25,17.53,16.7,17.42,17.42,377703,0.0,1.0,ASUR,14.314072043087187,65.36298417210595,27.432333577176315
2012-04-30,7.01,7.13,7.01,7.08,4.72000236000002,18586,0.0,1.0,ASUR,5.025410603289714,78.4003854326158,50.31847133757963
2009-07-28,0.1701,0.178,0.17,0.177,1.18000059,14000,0.0,1.0,ASUR,0.161702717780341,46.14364845194513,26.428571428571402
2008-10-14,0.25,0.3,0.25,0.27,1.80000090000001,87101,0.0,1.0,ASUR,0.2046553045648115,64.70254232891304,31.514856307842187
2008-10-07,0.26,0.26,0.23,0.23,1.53333410000001,27433,0.0,1.0,ASUR,0.20893701515296317,54.766148023763215,27.77777777777779
2007-05-21,1.33,1.38,1.27,1.27,8.46667090000003,810300,0.0,1.0,ASUR,1.0811024620532146,67.89012644234614,36.559139784946225
2006-06-28,1.28,1.28,1.22,1.22,8.13333740000003,20800,0.0,1.0,ASUR,0.5969931659507905,91.01865118952004,56.41025641025641
2006-02-02,3.12,3.27,2.65,2.8,18.6666760000001,1106900,0.0,1.0,ASUR,2.0209189565910015,74.84458675778617,59.999999999999986
2004-02-06,2.8,2.8,2.75,2.76,18.4000092000001,54667,0.0,1.0,ASUR,2.0904019031480954,78.77288835385414,36.63366336633662
2002-10-03,1.46,1.84,1.46,1.8,12.000006,252667,0.0,1.0,ASUR,1.4446265997326355,59.09890295600391,26.7605633802817
2002-09-17,4.51,4.51,4.01,4.31,28.7333477000001,128000,0.0,1.0,ASUR,2.387292280695406,87.95163403806569,65.76923076923076
2002-02-26,2.26,2.53,2.25,2.4,16.0000080000001,126000,0.0,1.0,ASUR,2.380788467192292,44.998478842651615,25.0
2023-01-25,7.66,7.75,7.45,7.52,7.52,80355,0.0,1.0,ASPS,5.9758509315062724,64.10503881278908,30.78260869565217
2020-08-05,13.21,14.09,13.0,14.08,14.08,79209,0.0,1.0,ASPS,9.828544948370034,68.88531217063054,43.82022471910114
2020-03-06,14.01,14.09,9.66,10.5,10.5,373786,0.0,1.0,ASPS,8.622052856366675,62.19383302125976,27.582017010935587
2020-03-05,15.54,15.64,14.08,14.52,14.52,158839,0.0,1.0,ASPS,8.976770055369043,73.53706687972539,38.28571428571428
2017-04-19,45.5,46.99,43.48,43.88,43.88,698999,0.0,1.0,ASPS,25.843312088713223,89.12711236263284,72.48427672955975
2017-02-15,31.0,31.33,30.28,30.79,30.79,340423,0.0,1.0,ASPS,24.532580941683268,62.983493324091874,35.45974483062031
2016-02-29,33.72,33.72,26.0,26.76,26.76,2180640,0.0,1.0,ASPS,21.861075056145292,59.213641812014714,39.665970772442606
2016-02-26,35.74,36.73,33.35,34.41,34.41,674553,0.0,1.0,ASPS,22.16657863478297,71.06126793088751,28.58744394618833
2015-01-16,18.01,32.88,17.76,27.66,27.66,4966177,0.0,1.0,ASPS,23.621265123307797,65.1548236569015,30.103480714957655
2015-01-12,28.69,29.24,26.59,26.94,26.94,347712,0.0,1.0,ASPS,22.6570480206935,58.404646388588795,63.37174044875684
2014-12-19,48.0,48.45,47.1,47.54,47.54,503380,0.0,1.0,ASPS,33.93675473490869,74.4578272929765,50.96856144807875
2009-08-07,10.0,18.0,9.5,16.0,14.9758739537174,78300,0.0,1.0,ASPS,11.72133868869323,66.0945249453695,31.147540983606568
2023-04-24,8.41,8.59,8.36,8.45,8.45,127171,0.0,1.0,EHTH,,,25.37091988130562
2021-11-05,45.39,45.39,40.31,40.4,40.4,1088009,0.0,1.0,EHTH,28.74028512804353,83.03198618718622,34.39787092481703
2021-01-28,83.26,85.3149,78.0294,78.2,78.2,892122,0.0,1.0,EHTH,54.26937246690728,71.73153315462832,63.427377220480665
2020-07-23,116.01,118.05,112.1935,114.0,114.0,1372682,0.0,1.0,EHTH,77.77616881985502,81.34237759615974,43.99393709738537
2016-10-27,11.08,11.275,10.98,11.15,11.15,207228,0.0,1.0,EHTH,8.423119504543376,65.06994427809974,49.06417112299464
2016-07-28,13.46,14.32,13.12,14.04,14.04,557122,0.0,1.0,EHTH,10.65332478696517,73.30961130995024,47.01570680628271
2015-01-14,19.74,21.02,19.62,20.8,20.8,1556089,0.0,1.0,EHTH,10.988319172034512,83.501052511723,120.80679405520169
2014-07-30,31.43,31.92,31.11,31.65,31.65,376400,0.0,1.0,EHTH,21.737650108098777,77.67690750707065,52.89855072463767
2013-02-14,25.48,25.6087,24.94,25.4,25.4,77800,0.0,1.0,EHTH,17.186527324824066,80.31321753890795,28.868594622019273
2022-10-28,9.01,9.02,8.63,8.93,8.93,304854,0.0,1.0,YMAB,3.954353636594057,79.99323953733577,147.3684210526316
2022-10-25,14.86,15.47,14.86,15.17,15.17,221279,0.0,1.0,YMAB,5.30388247107129,89.18355201098531,37.78383287920073
2021-08-05,35.81,37.31,34.728,37.31,37.31,290022,0.0,1.0,YMAB,30.011213629339792,75.9556483090602,27.555555555555557
2020-03-17,17.88,18.48,16.1,18.06,18.06,318008,0.0,1.0,YMAB,20.718120459707297,33.88285179499846,25.503822098679628
2020-03-27,1.7,2.4771,1.57,1.69,1.69,422844,0.0,1.0,STKS,1.3657376304075675,61.911390451176814,35.19999999999999
2020-03-20,1.39,1.46,1.205,1.2284,1.2284,352179,0.0,1.0,STKS,1.3069420658705042,47.68704804128353,41.19540229885057
2020-03-13,1.99,2.13,1.85,1.9,1.9,121005,0.0,1.0,STKS,1.3633408490868522,61.98930006557131,30.136986301369852
2020-03-06,2.9,3.0,2.83,2.85,2.85,69389,0.0,1.0,STKS,1.5984129135935368,75.05477714306355,25.00000000000002
2022-01-27,15.25,15.35,15.2,15.25,10.9318996415771,79889,0.0,1.0,PDLB,10.822567934243338,95.37573351348715,41.33456904541244
2023-04-28,6.3,8.87,5.95,6.79,6.79,18533510,0.0,1.0,UCAR,,,29.333333333333343
2023-04-25,6.91,7.02,5.4101,5.57,5.57,2427949,0.0,1.0,UCAR,,,36.85503685503686
2023-04-24,9.95,10.759,6.89,7.035,7.035,7331758,0.0,1.0,UCAR,,,26.301615798922807
2023-04-20,8.1,75.0,8.1,43.18,43.18,3519107,0.0,1.0,UCAR,9.02251440335855,95.22548049290951,451.46871008939974
2022-11-02,45.0,45.21,42.55,43.07,43.07,191499,0.0,1.0,IPI,35.8799280880356,68.19569132908853,25.788551401869153
2020-03-17,1.12,1.13,1.0,1.11,11.1,779600,0.0,1.0,IPI,0.8434119532118277,60.33329372794151,44.15584415584417
2018-08-01,4.27,4.32,4.1,4.19,41.9,750600,0.0,1.0,IPI,3.4708718745421896,67.9820201898417,28.527607361963202
2016-02-29,1.55,1.56,0.91,0.99,9.9,14267921,0.0,1.0,IPI,1.136508726715588,44.760662484245074,48.02631578947369
2016-02-26,2.12,2.34,2.12,2.22,22.2,787827,0.0,1.0,IPI,1.1434249636994842,67.84007314035586,124.24242424242426
2013-07-29,19.03,19.51,18.95,19.44,194.4,511100,0.0,1.0,IPI,12.873586590461915,79.15256521731344,39.956803455723545
2008-11-11,19.43,19.89,18.7,19.46,188.055156950673,1308000,0.0,1.0,IPI,17.461999597388257,54.16963690743,26.52795838751625
2008-10-01,30.0,30.38,28.6919,29.65,286.52802690583,1236000,0.0,1.0,IPI,22.302022417990766,68.64422152308379,27.089584226318042
2023-05-01,9.78,9.8,7.16,7.89,7.89,886031,0.0,1.0,JWAC,,,86.52482269503543
2023-04-14,10.55,11.1,10.4,10.6,10.6,366537,0.0,1.0,JWAC,8.78034115670979,63.23404583048401,36.42213642213643
